106848, 0.017761, 0.000015, 0.006500, 223, 168, 233, 945, 0, 0, 562, 64995, 65019, 55
109352, 0.018219, -0.003952, 0.003799, -220, 137, -51, 946, 0, 0, 562, 64984, 64741, 144
111856, 0.018860, -0.007446, -0.001831, 27, 386, 249, 944, 0, 0, 561, 64383, 64839, 178
114360, 0.018875, -0.000565, 0.005630, 375, -53, 319, 943, 0, 0, 559, 1546, 1441, 48
116864, 0.018875, -0.007095, 0.002319, -191, 198, -431, 940, 0, 0, 559, 64859, 64212, 51
119368, 0.019119, -0.003403, 0.008636, -460, 55, -228, 938, 0, 0, 557, 1309, 786, 93
121872, 0.019135, 0.001251, 0.012604, 115, -171, -223, 936, 0, 0, 557, 827, 982, 37
124376, 0.019424, 0.002563, 0.012619, 3, -113, -67, 938, 0, 0, 558, 10, 294, 98
126880, 0.019653, 0.001572, 0.011047, -141, -120, 348, 940, 0, 0, 559, 65218, 65353, 93
129384, 0.020065, -0.000641, 0.008408, 48, 202, 583, 943, 0, 0, 558, 64998, 65101, 134
131888, 0.020355, -0.002640, 0.007843, 64, 85, 426, 944, 0, 0, 559, 65426, 65146, 107
134392, 0.020981, -0.001190, 0.009323, 141, -115, 300, 946, 0, 0, 563, 314, 325, 170
136896, 0.021515, -0.000214, 0.011398, -142, 35, -95, 948, 0, 0, 564, 437, 227, 152
139400, 0.022171, 0.000595, 0.010559, 409, -128, -168, 950, 0, 0, 565, 65368, 193, 175
141904, 0.022766, 0.001419, 0.011475, -5, -139, 178, 952, 0, 0, 562, 197, 196, 165
144408, 0.023300, -0.000046, 0.010361, 148, 49, -10, 950, 0, 0, 564, 65311, 65257, 158
146912, 0.023743, -0.000198, 0.009277, 133, 141, 20, 950, 0, 0, 564, 65319, 65526, 136
149416, 0.024445, 0.000854, 0.010254, 95, -43, 207, 948, 0, 0, 563, 209, 242, 186
151920, 0.024536, 0.001587, 0.011383, -78, 81, 223, 946, 0, 0, 558, 242, 176, 60
154424, 0.024994, 0.002014, 0.009308, 11, 164, -3, 945, 0, 0, 560, 65113, 112, 136
156928, 0.025604, 0.002167, 0.008362, 318, 357, 218, 941, 0, 0, 558, 65345, 58, 168
159432, 0.025879, 0.001373, 0.008682, 115, 177, -73, 941, 0, 0, 560, 75, 65394, 100
161936, 0.026443, 0.002121, 0.008087, 1, 95, -23, 943, 0, 0, 561, 65420, 179, 159
164440, 0.027283, 0.005783, 0.009781, 537, 36, 121, 947, 0, 0, 563, 357, 781, 211
166944, 0.028168, 0.006485, 0.009506, 258, -462, 602, 950, 0, 0, 564, 65485, 172, 224
169448, 0.028763, 0.006607, 0.009521, -214, -136, 714, 951, 0, 0, 561, 11, 49, 167
171952, 0.029144, 0.006851, 0.009720, 35, 53, 521, 951, 0, 0, 565, 49, 75, 122
174456, 0.028793, 0.006897, 0.008957, -308, -54, 117, 945, 0, 0, 564, 65384, 34, 65504
176960, 0.027573, 0.007919, 0.008087, 40, -24, 211, 952, 0, 0, 563, 65364, 231, 65324
179464, 0.026596, 0.005859, 0.006195, -87, -108, 157, 952, 0, 0, 565, 65153, 65132, 65377
181968, 0.025497, 0.000626, 0.001053, 163, -13, 538, 950, 0, 0, 562, 64484, 64478, 65355
184472, 0.023407, 0.005234, 0.009491, 63, -120, -85, 946, 0, 0, 561, 1747, 973, 65145
186976, 0.021225, 0.004990, 0.009827, 195, 453, -475, 941, 0, 0, 559, 79, 65502, 65128
189480, 0.018814, 0.004364, 0.015625, 10, -268, -153, 939, 0, 0, 558, 1204, 65423, 65080
191984, 0.017059, 0.007599, 0.019623, 372, -383, 391, 941, 0, 0, 560, 835, 686, 65204
194488, 0.015594, 0.006134, 0.019852, 8, -210, 581, 937, 0, 0, 561, 58, 65249, 65281
196992, 0.014694, 0.004028, 0.020065, -112, -22, 399, 940, 0, 0, 561, 53, 65120, 65400
199496, 0.014114, 0.003479, 0.018387, 114, 210, 357, 946, 0, 0, 562, 65195, 65441, 65458
202000, 0.014282, 0.001251, 0.018143, 217, -69, 452, 946, 0, 0, 563, 65492, 65100, 85
204504, 0.015213, 0.001755, 0.017410, 122, 182, -261, 948, 0, 0, 564, 65390, 131, 232
207008, 0.016876, 0.002914, 0.017517, 270, 80, 195, 950, 0, 0, 564, 31, 269, 381
209512, 0.019318, 0.003159, 0.020325, 4, 359, 102, 953, 0, 0, 565, 585, 84, 545
212016, 0.022186, 0.000885, 0.021332, 310, -121, 457, 955, 0, 0, 562, 214, 65100, 643
214520, 0.025131, -0.003021, 0.015823, -142, -31, 48, 953, 0, 0, 565, 64406, 64766, 668
217024, 0.028320, -0.004364, 0.009262, 237, -178, 341, 948, 0, 0, 563, 64193, 65291, 704
219528, 0.032028, -0.004837, 0.004913, -155, -82, 198, 947, 0, 0, 562, 64649, 65466, 809
222032, 0.036331, -0.005234, 0.000549, -75, -305, 459, 942, 0, 0, 561, 64646, 65481, 929
224536, 0.041031, -0.005692, -0.000824, 259, -325, 41, 935, 0, 0, 560, 65263, 65463, 1012
227040, 0.045471, -0.010696, -0.003815, -104, 71, -377, 942, 0, 0, 561, 64929, 64526, 958
229544, 0.050507, -0.010925, -0.007309, 0, -143, 482, 937, 0, 0, 562, 64833, 65505, 1079
232048, 0.055634, -0.009415, -0.006027, 422, -159, 656, 947, 0, 0, 563, 284, 329, 1103
234552, 0.060028, -0.007629, -0.003296, -28, -23, 110, 949, 0, 0, 563, 579, 387, 950
237056, 0.064575, -0.007202, -0.003952, -125, 155, 484, 952, 0, 0, 565, 65412, 110, 979
239560, 0.069305, -0.006042, -0.001221, -139, -29, 255, 953, 0, 0, 566, 579, 260, 1018
242064, 0.073929, -0.004272, -0.001022, -8, -165, 206, 954, 0, 0, 566, 56, 388, 996
244568, 0.078308, -0.005737, -0.001129, -39, -281, 370, 954, 0, 0, 566, 65524, 65254, 944
247072, 0.083359, -0.006653, -0.002090, 325, -54, 562, 953, 0, 0, 564, 65348, 65368, 1084
249576, 0.088913, -0.013794, -0.009583, -164, -194, 647, 950, 0, 0, 564, 64004, 64084, 1185
252080, 0.093201, -0.010544, -0.004517, -162, -137, 155, 948, 0, 0, 562, 1065, 685, 933
254584, 0.097412, -0.013626, -0.007111, 286, 32, 883, 940, 0, 0, 559, 65016, 64918, 908
257088, 0.101425, -0.009125, 0.003998, -40, 206, -449, 940, 0, 0, 559, 2308, 947, 876
259592, 0.105377, -0.006927, 0.002731, 246, -331, -54, 942, 0, 0, 561, 65288, 480, 856
262096, 0.109177, -0.009048, -0.001053, -17, -139, 708, 944, 0, 0, 561, 64768, 65123, 827
264600, 0.112396, -0.011475, -0.002731, 267, -37, 299, 947, 0, 0, 563, 65202, 65056, 705
267104, 0.114349, -0.010712, -0.004700, -27, 61, 311, 948, 0, 0, 563, 65141, 180, 446
269608, 0.116348, -0.008667, -0.008575, -36, -135, 514, 949, 0, 0, 564, 64748, 443, 457
272112, 0.117661, -0.005997, -0.015305, 218, -166, 399, 951, 0, 0, 564, 64156, 571, 317
274616, 0.117874, -0.004639, -0.019211, -40, 104, -51, 954, 0, 0, 566, 64736, 302, 91
277120, 0.118866, -0.004654, -0.021851, 502, -84, 1043, 955, 0, 0, 563, 64999, 13, 248
279624, 0.118774, -0.006790, -0.018112, -6, -222, 579, 954, 0, 0, 565, 777, 65118, 11
282128, 0.118439, -0.011139, -0.029068, -204, -82, -214, 953, 0, 0, 561, 63283, 64664, 65490
284632, 0.118286, -0.008026, -0.031540, -282, 319, 194, 951, 0, 0, 563, 65031, 665, 27
287136, 0.118240, -0.005020, -0.031723, -157, -100, 108, 947, 0, 0, 562, 65502, 645, 50
289640, 0.118317, -0.003220, -0.031250, 145, -145, 257, 942, 0, 0, 560, 106, 393, 71
292144, 0.119125, -0.006851, -0.029953, 109, 53, 872, 942, 0, 0, 561, 277, 64803, 187
294648, 0.120102, -0.003860, -0.012482, -480, -20, -635, 945, 0, 0, 562, 3610, 635, 263
297152, 0.121521, 0.003510, -0.012329, 33, 141, 124, 945, 0, 0, 561, 41, 1540, 354
299656, 0.122543, 0.012497, -0.012222, -637, -26, 477, 949, 0, 0, 565, 30, 1872, 276
302160, 0.121033, 0.016678, -0.004410, 182, -113, -52, 951, 0, 0, 565, 1621, 888, 65274
304664, 0.120087, 0.018921, -0.002670, -283, -205, 453, 953, 0, 0, 566, 370, 488, 65382
307168, 0.117569, 0.024612, -0.005417, -78, 41, 196, 953, 0, 0, 567, 64984, 1199, 65060
309672, 0.114853, 0.029556, -0.009918, 236, 129, 0, 952, 0, 0, 567, 64627, 1047, 65021
312176, 0.113266, 0.029175, -0.011536, 398, -46, 131, 948, 0, 0, 566, 65217, 65483, 65250
314680, 0.112778, 0.023636, -0.015396, -70, 221, -24, 948, 0, 0, 564, 64750, 64418, 65462
317184, 0.110138, 0.024567, -0.011368, 0, 206, 180, 947, 0, 0, 561, 852, 224, 65034
319688, 0.107697, 0.023376, -0.009323, 2, 330, -386, 943, 0, 0, 559, 441, 65316, 65070
322192, 0.105347, 0.023056, -0.000504, 297, -108, -138, 940, 0, 0, 559, 1838, 65497, 65092
324696, 0.103058, 0.026047, 0.005707, 66, 65, 638, 939, 0, 0, 559, 1300, 640, 65105
327200, 0.100983, 0.029633, 0.012741, 316, -106, 189, 943, 0, 0, 560, 1469, 759, 65144
329704, 0.099472, 0.031937, 0.019409, 144, -103, 236, 945, 0, 0, 562, 1391, 495, 65258
332208, 0.098190, 0.033020, 0.026520, -437, -131, 376, 947, 0, 0, 563, 1482, 243, 65307
334712, 0.097595, 0.036743, 0.034515, -483, -134, 182, 949, 0, 0, 564, 1659, 789, 65434
337216, 0.097229, 0.037399, 0.034805, 99, -328, 267, 950, 0, 0, 563, 72, 156, 65497
339720, 0.096924, 0.037262, 0.035034, 32, -160, 116, 951, 0, 0, 565, 58, 65525, 65515
342224, 0.096359, 0.041168, 0.039185, -506, 64, 123, 953, 0, 0, 567, 867, 824, 65433
344728, 0.096344, 0.041229, 0.045563, -405, -24, 507, 959, 0, 0, 563, 1323, 35, 37
347232, 0.095688, 0.040802, 0.044617, 66, 405, 129, 955, 0, 0, 565, 65352, 65462, 65445
349736, 0.095322, 0.039825, 0.042038, 200, -58, 66, 952, 0, 0, 564, 65013, 65351, 65509
352240, 0.094986, 0.039124, 0.038773, 311, 16, 549, 942, 0, 0, 559, 64870, 65409, 65513
354744, 0.095413, 0.037460, 0.036987, 120, 1, 65, 944, 0, 0, 561, 65169, 65218, 144
357248, 0.095520, 0.035553, 0.029724, -36, 344, -34, 945, 0, 0, 561, 64043, 65166, 81
359752, 0.095703, 0.035324, 0.030838, 36, -245, 187, 945, 0, 0, 563, 236, 65511, 81
362256, 0.095505, 0.037476, 0.029160, 98, -36, 121, 948, 0, 0, 564, 65196, 465, 65522
364760, 0.095703, 0.039871, 0.027344, 338, 51, 266, 950, 0, 0, 565, 65166, 520, 70
367264, 0.095551, 0.041092, 0.028137, -2, 287, 174, 951, 0, 0, 565, 173, 276, 2
369768, 0.095779, 0.041687, 0.031967, 32, -11, 384, 951, 0, 0, 566, 797, 147, 87
372272, 0.095032, 0.043976, 0.034256, 86, 114, 252, 953, 0, 0, 566, 487, 492, 65408
374776, 0.093597, 0.048706, 0.031509, 107, 267, 169, 955, 0, 0, 563, 64988, 988, 65247
377280, 0.093048, 0.050705, 0.035828, 294, -208, 318, 955, 0, 0, 562, 903, 431, 65451
379784, 0.093369, 0.043060, 0.035522, -480, -117, 421, 952, 0, 0, 564, 65474, 63986, 165
382288, 0.092560, 0.041855, 0.035568, -284, -335, 464, 946, 0, 0, 561, 26, 65302, 65420
384792, 0.091309, 0.044876, 0.037216, -749, 339, -837, 944, 0, 0, 560, 358, 636, 65296
387296, 0.090790, 0.043274, 0.041748, -960, 43, 84, 942, 0, 0, 559, 947, 65223, 65483
389800, 0.090134, 0.047104, 0.050690, -280, -179, 256, 942, 0, 0, 560, 1858, 807, 65408
392304, 0.089310, 0.049484, 0.056213, -7, -136, 78, 944, 0, 0, 559, 1155, 504, 65383
394808, 0.088455, 0.048981, 0.056290, -86, -84, 189, 945, 0, 0, 562, 32, 65444, 65406
397312, 0.088257, 0.046661, 0.053650, 246, -89, 169, 948, 0, 0, 563, 65001, 65079, 25
399816, 0.087662, 0.044220, 0.046631, 214, -167, 317, 949, 0, 0, 564, 64102, 65047, 65480
402320, 0.086807, 0.040009, 0.030182, 263, 116, 95, 944, 0, 0, 565, 62160, 64681, 65441
404824, 0.085999, 0.036469, 0.018951, 232, -49, 228, 953, 0, 0, 566, 63233, 64824, 65431
407328, 0.085495, 0.035675, 0.014282, 83, 263, 472, 956, 0, 0, 567, 64582, 65391, 65476
409832, 0.084946, 0.033234, 0.013306, 160, -35, 350, 955, 0, 0, 566, 65344, 65052, 65470
412336, 0.084534, 0.027557, 0.006653, -225, 155, 425, 955, 0, 0, 566, 64174, 64387, 65506
414840, 0.083664, 0.025635, 0.003616, 7, 15, 58, 951, 0, 0, 565, 64921, 65159, 65399
417344, 0.082581, 0.026535, 0.005692, 8, -240, 72, 952, 0, 0, 564, 441, 209, 65351
419848, 0.081894, 0.027344, 0.006363, 200, -75, 118, 949, 0, 0, 562, 152, 189, 65433
422352, 0.081146, 0.025879, 0.005936, -301, -93, 155, 946, 0, 0, 561, 65456, 65253, 65423
424856, 0.080872, 0.023010, 0.004150, 188, -75, 190, 945, 0, 0, 563, 65174, 64966, 65523
427360, 0.080444, 0.024643, 0.004410, 332, 21, 185, 948, 0, 0, 564, 63, 359, 65487
429864, 0.080292, 0.027405, 0.006195, -238, 583, 114, 949, 0, 0, 566, 376, 592, 7
432368, 0.079880, 0.030304, 0.009354, -154, 214, 373, 954, 0, 0, 567, 663, 622, 65486
434872, 0.079620, 0.031418, 0.011597, 163, -150, 97, 949, 0, 0, 567, 471, 252, 65519
437376, 0.078964, 0.031876, 0.010895, 17, 112, 210, 955, 0, 0, 566, 65401, 117, 65441
439880, 0.078354, 0.031265, 0.010559, 113, -39, 135, 956, 0, 0, 568, 65476, 65429, 65451
442384, 0.078217, 0.031769, 0.014526, -759, -213, -59, 958, 0, 0, 567, 828, 128, 10
444888, 0.078827, 0.027115, 0.006943, -401, 74, 493, 954, 0, 0, 565, 63976, 64601, 182
447392, 0.078796, 0.027756, 0.007339, 131, -390, 734, 950, 0, 0, 564, 90, 155, 33
449896, 0.078262, 0.024673, 0.007477, -230, 436, 575, 947, 0, 0, 561, 40, 64920, 65470
452400, 0.077774, 0.030533, 0.017975, -80, 322, 309, 940, 0, 0, 561, 2175, 1229, 65468
454904, 0.077286, 0.031967, 0.020569, 106, -50, 10, 945, 0, 0, 561, 545, 318, 65469
457408, 0.076843, 0.029587, 0.017776, 130, -61, 195, 941, 0, 0, 562, 64968, 65066, 65496
459912, 0.076050, 0.029541, 0.018219, 126, -164, -127, 948, 0, 0, 564, 105, 10, 65413
462416, 0.075607, 0.027756, 0.016281, -481, -67, -164, 950, 0, 0, 563, 65145, 65188, 65492
464920, 0.075439, 0.027115, 0.013153, 157, -65, -137, 949, 0, 0, 565, 64898, 65424, 8
467424, 0.075180, 0.027893, 0.012268, -76, 84, 65, 953, 0, 0, 567, 65360, 184, 65519
469928, 0.074921, 0.030701, 0.015259, 493, -220, 206, 954, 0, 0, 568, 625, 601, 65517
472432, 0.074585, 0.032578, 0.019608, -154, 22, 370, 958, 0, 0, 568, 907, 409, 65502
474936, 0.074371, 0.028732, 0.017212, 111, 45, 255, 958, 0, 0, 568, 65048, 64765, 12
477440, 0.074173, 0.022598, 0.010193, 164, -43, 316, 952, 0, 0, 566, 64097, 64294, 20
479944, 0.073624, 0.020111, 0.008362, 358, -264, 214, 950, 0, 0, 564, 65166, 65042, 65469
482448, 0.073242, 0.020966, 0.009384, 269, -149, 134, 949, 0, 0, 563, 221, 201, 65496
484952, 0.072876, 0.020416, 0.008469, 190, -26, 133, 946, 0, 0, 562, 65353, 65444, 65502
487456, 0.072861, 0.019287, 0.007050, -159, -120, 158, 946, 0, 0, 562, 65249, 65325, 38
489960, 0.072983, 0.023972, 0.009583, -87, -301, 282, 949, 0, 0, 565, 530, 988, 61
492464, 0.073242, 0.027130, 0.010315, 242, 14, 327, 952, 0, 0, 565, 158, 674, 89
494968, 0.072784, 0.029587, 0.013199, -168, 107, 47, 948, 0, 0, 567, 605, 529, 65475
497472, 0.072617, 0.032455, 0.015961, 269, 161, -57, 957, 0, 0, 566, 577, 616, 65534
499976, 0.071701, 0.034729, 0.014847, 40, 179, 534, 951, 0, 0, 567, 65319, 491, 65380
502480, 0.070618, 0.035965, 0.013443, 284, -38, 134, 957, 0, 0, 568, 65260, 275, 65348
504984, 0.070526, 0.033905, 0.014175, -935, -149, 436, 959, 0, 0, 567, 161, 65132, 28
507488, 0.070633, 0.030594, 0.006760, -443, 255, 130, 952, 0, 0, 566, 64012, 64876, 76
509992, 0.069977, 0.031677, 0.005417, 40, -432, 682, 945, 0, 0, 564, 65268, 246, 65439
512496, 0.069519, 0.026337, 0.002472, 123, 35, 277, 949, 0, 0, 562, 64936, 64457, 65489
515000, 0.068985, 0.032333, 0.012238, -271, -384, -85, 947, 0, 0, 562, 2024, 1258, 65462
517504, 0.068726, 0.031326, 0.012070, -83, 240, -156, 948, 0, 0, 563, 65508, 65350, 65526
520008, 0.068466, 0.027344, 0.006378, -15, 325, 157, 950, 0, 0, 564, 64371, 64736, 65533
522512, 0.067963, 0.029099, 0.004532, 5, 133, 271, 950, 0, 0, 565, 65163, 384, 65469
525016, 0.067490, 0.026062, -0.000809, -192, 256, 400, 951, 0, 0, 565, 64444, 64932, 65480
527520, 0.067322, 0.024628, -0.007187, 133, -89, 43, 954, 0, 0, 566, 64228, 65261, 6
530024, 0.067017, 0.025513, -0.011414, 64, 194, -198, 956, 0, 0, 567, 64671, 207, 65514
532528, 0.067276, 0.028976, -0.011032, -119, -147, 410, 956, 0, 0, 568, 87, 737, 105
535032, 0.067047, 0.028046, -0.011566, -45, -143, 245, 960, 0, 0, 569, 65432, 65367, 65527
537536, 0.067047, 0.024231, -0.018311, -86, -281, 436, 958, 0, 0, 567, 64153, 64770, 30
540040, 0.066406, 0.020859, -0.026260, -266, 161, -77, 953, 0, 0, 566, 63908, 64864, 65430
542544, 0.066010, 0.020798, -0.031662, -73, -352, 395, 950, 0, 0, 565, 64431, 11, 65494
545048, 0.065842, 0.021561, -0.037201, 203, -142, 144, 951, 0, 0, 563, 64400, 184, 9
547552, 0.065887, 0.020737, -0.042862, 113, -138, 458, 949, 0, 0, 564, 64376, 65387, 45
550056, 0.065567, 0.022827, -0.041580, 99, 93, 106, 951, 0, 0, 562, 275, 457, 65528
552560, 0.065308, 0.027466, -0.043396, 220, -60, 99, 954, 0, 0, 564, 65169, 981, 26
555064, 0.064987, 0.028625, -0.047974, 286, -46, 267, 955, 0, 0, 567, 64601, 265, 65520
557568, 0.064240, 0.031937, -0.048889, 30, -248, 185, 949, 0, 0, 567, 65356, 713, 65456
560072, 0.063614, 0.029541, -0.051300, -274, -274, 682, 959, 0, 0, 568, 65050, 65070, 65422
562576, 0.062790, 0.028473, -0.055588, 264, -143, -288, 958, 0, 0, 567, 64664, 65347, 65394
565080, 0.062469, 0.024246, -0.057373, 97, -49, 86, 958, 0, 0, 568, 65174, 64690, 65462
567584, 0.063065, 0.024155, -0.058258, 86, 43, 547, 958, 0, 0, 566, 65356, 65532, 166
570088, 0.062805, 0.025223, -0.055511, 131, -433, 305, 955, 0, 0, 566, 576, 246, 1
572592, 0.063446, 0.022018, -0.056427, -24, 232, 649, 950, 0, 0, 564, 65349, 64890, 137
575096, 0.063187, 0.023056, -0.052155, 334, -256, -138, 950, 0, 0, 564, 890, 241, 65534
577600, 0.063400, 0.023407, -0.050186, -46, -218, 579, 950, 0, 0, 564, 414, 93, 91
580104, 0.063492, 0.020370, -0.050705, -125, 108, 316, 954, 0, 0, 563, 65433, 64930, 31
585112, 0.063217, 0.016647, -0.051041, 289, -437, 412, 952, 0, 0, 566, 65474, 64795, 65480
590120, 0.063705, 0.015884, -0.045425, 305, -214, -178, 958, 0, 0, 569, 1162, 65395, 136
595128, 0.064209, 0.014557, -0.034225, 343, -165, 555, 960, 0, 0, 569, 2315, 65279, 135
600136, 0.064087, 0.009445, -0.036179, -297, 111, 130, 953, 0, 0, 566, 65138, 64504, 65516
605144, 0.064392, 0.009613, -0.036285, 143, -15, 284, 947, 0, 0, 563, 65518, 57, 108
610152, 0.064056, 0.013168, -0.031708, 121, 106, 128, 946, 0, 0, 566, 951, 759, 65534
615160, 0.064148, 0.012589, -0.033966, 141, -114, 243, 958, 0, 0, 567, 65076, 65438, 57
620168, 0.063690, 0.009781, -0.039124, 39, -54, 927, 958, 0, 0, 569, 64479, 64981, 65463
625176, 0.063904, 0.009262, -0.035843, -769, -446, 330, 958, 0, 0, 568, 685, 65447, 84
630184, 0.063492, 0.007584, -0.037323, 579, 245, -257, 950, 0, 0, 565, 65238, 65214, 65479
635192, 0.062653, 0.011124, -0.034042, 13, -291, 77, 950, 0, 0, 564, 685, 758, 65432
640200, 0.062164, 0.004929, -0.042847, 541, -50, 256, 954, 0, 0, 565, 63727, 64285, 65433
645208, 0.062225, 0.002090, -0.047974, -197, -234, 738, 955, 0, 0, 565, 64484, 64973, 31
650216, 0.062302, 0.002869, -0.044022, 396, -19, -316, 958, 0, 0, 569, 824, 185, 67
655224, 0.062546, 0.002014, -0.043411, -37, 140, 381, 960, 0, 0, 568, 135, 65378, 86
660232, 0.062515, -0.001205, -0.048950, -56, 296, 336, 955, 0, 0, 562, 64400, 64894, 5
665240, 0.062729, -0.001221, -0.050400, 54, 272, 290, 948, 0, 0, 564, 65244, 16, 88
670248, 0.062546, 0.003067, -0.048004, -37, 175, 64, 954, 0, 0, 567, 501, 907, 46
675256, 0.062469, 0.004852, -0.049667, 14, -26, 278, 956, 0, 0, 567, 65198, 393, 41
680264, 0.061935, 0.002182, -0.057938, 302, -258, 168, 960, 0, 0, 568, 63839, 65012, 65438
685272, 0.062088, 0.001877, -0.059357, -494, 620, 1075, 960, 0, 0, 568, 65248, 65491, 70
690280, 0.062271, 0.000092, -0.058823, -433, -350, 347, 953, 0, 0, 561, 119, 65186, 59
695288, 0.061981, 0.003922, -0.057251, -181, -375, 492, 950, 0, 0, 566, 331, 814, 28
700296, 0.061951, 0.003647, -0.060196, -182, -94, 361, 954, 0, 0, 566, 64934, 65500, 29
705304, 0.062241, 0.002777, -0.062485, -15, 92, 73, 948, 0, 0, 567, 65068, 65375, 92
710312, 0.062408, 0.008545, -0.048950, 544, -109, 299, 959, 0, 0, 569, 2798, 1207, 152
715320, 0.062500, 0.003937, -0.051041, -113, -83, 28, 954, 0, 0, 565, 65110, 64608, 14
720328, 0.062592, 0.002869, -0.053406, 79, -50, 253, 955, 0, 0, 566, 65054, 65337, 52
725336, 0.063324, -0.000992, -0.058044, 376, -166, 297, 952, 0, 0, 564, 64584, 64755, 150
730344, 0.063736, 0.002136, -0.055664, -142, -208, 199, 956, 0, 0, 567, 498, 663, 166
735352, 0.063736, 0.003128, -0.057373, 142, 12, -39, 952, 0, 0, 567, 65189, 229, 55
740360, 0.063370, 0.001801, -0.056442, 223, 267, 65, 954, 0, 0, 568, 201, 65287, 65484
745368, 0.062805, 0.008682, -0.050430, -436, 132, -9, 958, 0, 0, 565, 1246, 1446, 5
750376, 0.063553, 0.006195, -0.051483, -450, 115, 842, 952, 0, 0, 564, 65322, 65036, 171
755384, 0.063873, 0.003494, -0.050583, 122, 136, 56, 953, 0, 0, 565, 192, 64997, 81
760392, 0.063324, 0.002655, -0.053299, 57, 254, 78, 954, 0, 0, 566, 64983, 65390, 65454
765400, 0.063293, 0.001999, -0.051346, 440, 296, -245, 955, 0, 0, 567, 411, 65422, 26
770408, 0.062454, 0.004944, -0.045120, -796, -31, 427, 958, 0, 0, 569, 1291, 638, 65435
775416, 0.061920, 0.001099, -0.049667, 62, -130, 158, 958, 0, 0, 567, 64605, 64772, 65431
780424, 0.061249, -0.000076, -0.049637, 39, 113, 421, 952, 0, 0, 565, 16, 65321, 65425
785432, 0.060608, 0.004303, -0.044968, -259, -53, 176, 954, 0, 0, 565, 971, 933, 65489
790440, 0.060272, 0.007233, -0.043823, 30, -16, 431, 957, 0, 0, 569, 244, 630, 65535
795448, 0.060471, 0.004303, -0.047134, 12, -111, 468, 956, 0, 0, 566, 64859, 64953, 57
800456, 0.060089, 0.005386, -0.042099, -528, -679, 35, 961, 0, 0, 569, 1045, 251, 65509
805464, 0.060089, 0.008057, -0.039169, -71, -126, 302, 956, 0, 0, 565, 611, 575, 62
810472, 0.059753, 0.012192, -0.034348, -406, -214, 182, 950, 0, 0, 565, 1002, 878, 5
815480, 0.060165, 0.007080, -0.041031, 51, -79, 235, 953, 0, 0, 567, 64163, 64503, 91
820488, 0.060577, 0.004669, -0.044449, 755, 18, 586, 954, 0, 0, 564, 64836, 65056, 109
825496, 0.060379, 0.009628, -0.039917, 523, 576, 83, 959, 0, 0, 569, 941, 1046, 45
830504, 0.060379, 0.009583, -0.040710, -16, 21, 738, 961, 0, 0, 567, 65377, 10, 44
835512, 0.060501, 0.005859, -0.046646, 178, -223, 111, 954, 0, 0, 566, 64317, 64790, 38
840520, 0.060989, 0.004623, -0.047943, 267, 207, 272, 952, 0, 0, 564, 65275, 65298, 132
845528, 0.060699, 0.008575, -0.043869, -16, -247, 394, 956, 0, 0, 567, 848, 840, 20
850536, 0.060852, 0.010086, -0.045898, -107, -214, 289, 958, 0, 0, 567, 65122, 335, 88
